DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2016-01-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	411994.90	0.00	46836.40	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	62845.68	0.00	62845.68	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	37439.56	0.00	37439.56	GBP	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	-1213.34	0.00	-1213.34	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	2340490.15	2340490.15	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	912758.44	912758.44	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	30525735.11	28634281.62	1891453.49	EUR	A05	2017-09-25 14:04:27
2016-01-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	4740137.30	4740137.30	0.00	EUR	A05	2017-11-21 21:01:21
2016-01-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	85648676.00	83742489.00	1906187.00	EUR	A05	2017-12-20 00:01:14
2016-01-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	6959374.24	0.00	6959374.24	PLN	A05	2017-09-14 15:19:24
2016-01-01 00:00:00.000	P1M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:25
2016-01-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:25
