DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2019-05-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2019-06-06 08:16:04
2019-05-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	60503.56	0.00	37549.72	EUR	A05	2019-06-01 03:31:07
2019-05-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	0.00	0.00	0.00	GBP	A05	2019-06-01 18:16:00
2019-05-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	1652.46	0.00	1652.46	PLN	A05	2019-06-10 12:45:59
2019-05-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	14490.59	0.00	14490.59	EUR	A05	2019-06-12 16:31:10
2019-05-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	3185762.23	3185762.23	0.00	EUR	A05	2020-07-17 13:16:22
2019-05-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	12340283.16	12340283.16	0.00	EUR	A05	2020-02-06 17:16:18
2019-05-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2019-06-15 09:16:05
2019-05-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	166309000.00	0.00	0.00	HUF	A05	2019-06-19 15:16:28
2019-05-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	0.00	0.00	0.00	EUR	A05	2019-06-20 12:17:25
2019-05-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	2469221.15	2380533.22	88687.93	EUR	A05	2022-01-31 19:31:07
2019-05-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	38709343.00	31698005.00	7010649.00	EUR	A05	2020-11-27 22:15:46
2019-05-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	1261534.78	0.00	1261534.78	EUR	A05	2019-06-28 08:15:59
2019-05-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	140202.67	140202.67	0.00	EUR	A05	2019-06-30 00:16:06
2019-05-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	75637.35	0.00	75637.35	EUR	A05	2019-07-10 15:16:01
2019-05-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	1241949.07	1241949.07	0.00	EUR	A05	2020-12-01 12:45:51
2019-05-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	49086.00	8248.00	40838.00	EUR	A05	2020-01-29 12:31:18
2019-05-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	75637.35	0.00	75637.35	EUR	A05	2019-09-04 14:16:14
2019-05-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	0.00	0.00	0.00	EUR	A05	2019-12-03 09:46:16
2019-05-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	1103620.00	0.00	1103620.00	EUR	A05	2020-03-16 17:16:18
