DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2021-06-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	-60511.00	43167.00	-103678.00	EUR	A05	2021-07-05 15:01:09.009
2021-06-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	-22447.31	0.00	-22447.31	EUR	A05	2021-07-08 12:45:48.048
2021-06-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	4408.77	0.00	4408.77	EUR	A05	2021-07-09 09:16:00.000
2021-06-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	1956199.00	0.00	1122.00	EUR	A05	2021-07-15 05:30:49.049
2021-06-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	12002012.94	12002012.94	0.00	EUR	A05	2022-02-10 15:01:13.013
2021-06-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2021-07-15 09:15:48.048
2021-06-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	0.00	0.00	0.00	EUR	A05	2021-07-20 12:00:51.051
2021-06-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2021-07-23 13:30:47.047
2021-06-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	1826847.39	0.00	1826847.39	EUR	A05	2021-08-06 10:45:45.045
2021-06-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	4762660.12	4762660.12	0.00	EUR	A05	2022-02-24 08:01:32.032
2021-06-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	11286071.20	11286071.20	0.00	EUR	A05	2022-09-29 18:30:50.050
2021-06-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	21637161.16	4438112.14	17195052.91	EUR	A05	2022-11-28 22:16:13.013
2021-06-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	2432442.02	1909152.93	523289.09	EUR	A05	2022-04-03 23:00:58.058
2021-06-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	32499.25	32499.25	0.00	EUR	A05	2021-07-31 01:16:03.003
2021-06-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	0.00	0.00	0.00	EUR	A05	2021-08-02 16:15:59.059
2021-06-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2021-08-09 00:15:52.052
2021-06-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	1693178.00	0.00	1693178.00	EUR	A05	2021-09-06 15:00:52.052
2021-06-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	65234.57	0.00	65234.57	PLN	A05	2021-09-08 16:00:42.042
2021-06-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	1249196.00	1249196.00	0.00	EUR	A05	2022-06-08 09:01:23.023
2021-06-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2022-07-13 09:00:58.058
