DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2021-11-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	225714.00	6505.00	219209.00	EUR	A05	2021-12-01 15:01:10.010
2021-11-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	-8.49	0.00	-8.49	EUR	A05	2021-12-07 15:15:48.048
2021-11-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	-35848.40	0.00	-35848.40	EUR	A05	2021-12-08 14:15:59.059
2021-11-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2021-12-13 09:45:59.059
2021-11-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	1033923.00	0.00	5612.00	EUR	A05	2021-12-15 05:30:47.047
2021-11-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	-3059.85	EUR	A05	2021-12-15 09:16:04.004
2021-11-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	0.00	0.00	0.00	EUR	A05	2021-12-20 12:01:03.003
2021-11-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	4043811.49	4043811.49	0.00	EUR	A05	2022-01-18 16:46:03.003
2021-11-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	195447464.59	81862718.48	113358400.29	EUR	A05	2023-01-30 22:17:21.021
2021-11-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	22863428.00	22863428.00	0.00	EUR	A05	2023-11-30 11:46:24.024
2021-11-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	29990321.72	28423562.70	1566759.02	EUR	A05	2022-04-03 23:01:08.008
2021-11-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	0.00	0.00	0.00	EUR	A05	2021-12-28 08:00:53.053
2021-11-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	61750231.66	61750231.66	0.00	EUR	A05	2022-09-29 18:30:50.050
2021-11-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2021-12-31 00:15:57.057
2021-11-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	326356.83	326356.83	0.00	EUR	A05	2021-12-31 01:16:10.010
2021-11-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	105860.96	0.00	105860.96	PLN	A05	2022-01-05 15:01:03.003
2021-11-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	25419.77	0.00	25419.77	EUR	A05	2022-01-17 08:46:06.006
2021-11-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	1844330.00	0.00	1844330.00	EUR	A05	2022-01-18 11:16:22.022
2021-11-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	130081.00	78020.00	52061.00	EUR	A05	2022-06-08 09:16:00.000
2021-11-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2022-07-13 09:00:59.059
