DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2022-12-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	5361369.00	4055774.00	1305595.00	EUR	A05	2023-01-31 15:02:14.014
2022-12-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2023-01-06 11:00:58.058
2022-12-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	-389959.45	0.00	-389959.45	PLN	A05	2023-01-07 13:30:49.049
2022-12-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	9600872.46	9600872.46	0.00	EUR	A05	2023-02-08 10:46:05.005
2022-12-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2023-01-13 14:16:28.028
2022-12-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	6145148.00	0.00	339560.00	EUR	A05	2023-01-15 05:30:53.053
2022-12-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	18181.80	EUR	A05	2023-01-15 09:15:58.058
2022-12-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	0.00	0.00	0.00	EUR	A05	2023-01-18 14:30:58.058
2022-12-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	27526710.00	27526710.00	0.00	EUR	A05	2024-11-26 14:16:54.054
2022-12-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	0.00	0.00	0.00	EUR	A05	2023-01-28 08:00:55.055
2022-12-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2023-01-29 00:30:51.051
2022-12-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	84107282.89	84107282.89	0.00	EUR	A05	2023-09-29 16:46:16.016
2022-12-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	111910104.88	100235798.74	11642860.15	EUR	A05	2024-01-31 20:02:23.023
2022-12-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2023-01-31 01:15:58.058
2022-12-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	19490882.78	18309554.32	1181328.46	EUR	A05	2023-01-31 22:00:59.059
2022-12-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	22310646.00	0.00	22310646.00	EUR	A05	2023-02-02 16:30:57.057
2022-12-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	3618880.00	106689.00	3512191.00	EUR	A05	2023-03-22 15:01:12.012
2022-12-01 00:00:00.000	P1M	10YMK-MEPSO----8	CTA	MK CTA	MK	0.00	0.00	0.00	EUR	A05	2023-05-25 12:46:24.024
