DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2022-09-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	24124.00	77122.00	-52998.00	EUR	A05	2022-10-01 15:16:11.011
2022-09-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	-740234.76	0.00	-740234.76	PLN	A05	2022-10-10 10:17:14.014
2022-09-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	6647740.86	6647740.86	0.00	EUR	A05	2022-10-13 13:30:44.044
2022-09-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	909085714.00	0.00	0.00	HUF	A05	2022-10-14 12:16:52.052
2022-09-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	3235941.00	0.00	1340.00	EUR	A05	2022-10-15 05:30:52.052
2022-09-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	-156679.92	EUR	A05	2022-10-15 09:16:05.005
2022-09-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	9636010.89	9449727.25	186283.64	EUR	A05	2023-01-31 21:45:51.051
2022-09-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	-30141.68	0.00	-30141.68	EUR	A05	2022-10-18 15:30:52.052
2022-09-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	119442995.78	100056051.80	19386772.80	EUR	A05	2023-12-20 13:31:12.012
2022-09-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	8557698.00	8557698.00	0.00	EUR	A05	2024-08-28 16:17:08.008
2022-09-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	76994959.50	0.00	76994959.50	EUR	A05	2022-10-28 08:00:56.056
2022-09-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	96248693.12	96248693.12	0.00	EUR	A05	2023-09-29 16:46:15.015
2022-09-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2022-10-30 00:30:48.048
2022-09-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2022-10-31 01:15:55.055
2022-09-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	63480.91	0.00	63480.91	EUR	A05	2023-01-06 11:00:57.057
2022-09-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	9819721.00	0.00	9819721.00	EUR	A05	2023-02-02 16:45:59.059
2022-09-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	0.00	0.00	0.00	EUR	A05	2023-03-22 15:01:07.007
2022-09-01 00:00:00.000	P1M	10YMK-MEPSO----8	CTA	MK CTA	MK	0.00	0.00	0.00	EUR	A05	2023-05-25 12:46:22.022
