DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2024-11-01 00:00:00.000	P1M	10YMK-MEPSO----8	CTA	MK CTA	MK	0.00	0.00	0.00	EUR	A05	2024-11-02 01:02:40.040
2024-11-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	919517.00	63081.00	856436.00	EUR	A05	2024-12-20 15:02:35.035
2024-11-01 00:00:00.000	P1M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	0.00	0.00	0.00	EUR	A05	2024-12-01 16:31:47.047
2024-11-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2024-12-12 09:19:15.015
2024-11-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	2564318.00	0.00	0.00	EUR	A05	2024-12-15 05:31:29.029
2024-11-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2024-12-15 09:17:23.023
2024-11-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	6177533.00	6177533.00	0.00	EUR	A05	2025-03-26 16:11:57.057
2024-11-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	22514399.12	22030432.70	483966.42	BAM	A05	2025-03-05 11:46:42.042
2024-11-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	136841015.71	123803068.83	13037946.88	EUR	A05	2025-03-28 22:01:49.049
2024-11-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	59511281.13	59511281.13	0.00	EUR	A05	2025-01-29 12:32:24.024
2024-11-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	0.00	0.00	0.00	EUR	A05	2024-12-28 07:47:21.021
2024-11-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2024-12-30 00:46:15.015
2024-11-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	104764.00	104764.00	0.00	EUR	A05	2024-12-31 01:16:42.042
2024-11-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	2971825.53	2971825.53	0.00	EUR	A05	2025-01-02 11:02:21.021
2024-11-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	0.00	0.00	0.00	EUR	A05	2025-01-02 15:01:53.053
2024-11-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2025-01-14 08:47:03.003
2024-11-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	3121.34	0.00	3121.34	PLN	A05	2025-01-28 08:02:09.009
2024-11-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	2648409.00	0.00	2648409.00	EUR	A05	2025-02-03 09:18:17.017
