DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2019-06-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2019-07-05 08:16:05
2019-06-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	379838.46	0.00	287158.34	EUR	A05	2019-07-06 03:31:11
2019-06-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	0.00	0.00	0.00	GBP	A05	2019-07-01 18:16:09
2019-06-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	17903441.58	17903441.58	0.00	EUR	A05	2020-02-06 17:16:18
2019-06-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	443358.80	0.00	443358.80	EUR	A05	2019-07-10 15:16:01
2019-06-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	211874.86	0.00	211874.86	EUR	A05	2019-07-11 09:16:10
2019-06-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2019-07-15 09:16:27
2019-06-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	63251.97	0.00	63251.97	EUR	A05	2019-11-08 15:16:48
2019-06-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	3347001.86	3347001.86	0.00	EUR	A05	2020-07-17 13:16:22
2019-06-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2019-07-24 15:16:13
2019-06-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	35721462.00	24006802.00	11655217.00	EUR	A05	2020-11-27 22:15:46
2019-06-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	2959770.18	2959770.18	0.00	EUR	A05	2022-01-31 19:31:08
2019-06-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	622943.42	0.00	622943.42	EUR	A05	2019-07-28 08:16:03
2019-06-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	743589.50	24935.97	718653.53	PLN	A05	2022-01-12 13:45:58
2019-06-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	1116739.55	1116739.55	0.00	EUR	A05	2020-12-01 12:45:51
2019-06-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	39699.12	39699.12	0.00	EUR	A05	2019-07-31 00:16:09
2019-06-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	457472.00	184439.00	273033.00	EUR	A05	2020-01-29 12:31:18
2019-06-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	170322.63	0.00	170322.63	EUR	A05	2019-09-04 14:16:14
2019-06-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	21315.38	0.00	21315.38	EUR	A05	2019-12-03 09:46:16
2019-06-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	380081.00	0.00	380081.00	EUR	A05	2020-03-16 17:16:21
