DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2016-08-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	11393.03	0.00	2478.79	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	28489.34	0.00	28489.34	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	-1383.22	0.00	-1383.22	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	-300.93	0.00	-300.93	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	60400.00	0.00	60400.00	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	14202177.00	0.00	0.00	HUF	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	75109.86	0.00	75109.86	EUR	A05	2019-11-08 15:16:49
2016-08-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	5100442.20	5100442.20	0.00	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	24090.05	0.00	24090.05	GBP	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	26347.61	0.00	26347.61	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	2387227.91	2327636.39	59591.52	EUR	A05	2017-09-25 15:46:04
2016-08-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	18484858.00	18407575.00	77283.00	EUR	A05	2017-12-20 00:01:14
2016-08-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	168754.98	168754.98	0.00	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	2022.70	0.00	2022.70	PLN	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	675352.72	675352.72	0.00	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	239034.20	0.00	0.00	EUR	A05	2017-09-14 15:19:25
2016-08-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:25
