DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2018-11-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2018-11-10 08:00:45
2018-11-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	58409.97	0.00	26032.36	EUR	A05	2018-12-11 03:30:53
2018-11-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	0.00	0.00	0.00	GBP	A05	2018-12-01 18:15:45
2018-11-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	-21.06	0.00	-21.06	EUR	A05	2018-12-03 04:15:51
2018-11-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2018-12-05 00:15:50
2018-11-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	0.00	0.00	0.00	EUR	A05	2018-12-11 10:30:46
2018-11-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	1102172.49	1102172.49	0.00	EUR	A05	2020-07-17 12:01:26
2018-11-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2018-12-15 09:15:47
2018-11-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	6847127.46	6847127.46	0.00	EUR	A05	2020-02-06 17:16:17
2018-11-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	115186396.00	107724475.00	7461455.00	EUR	A05	2019-12-19 22:16:10
2018-11-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	33552.07	0.00	33552.07	EUR	A05	2019-11-08 15:16:48
2018-11-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	7231.79	0.00	7231.79	EUR	A05	2018-12-28 08:15:42
2018-11-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	107475.33	91349.35	16125.98	PLN	A05	2019-02-15 14:30:46
2018-11-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	3148898.24	3148898.24	0.00	EUR	A05	2019-06-07 18:46:00
2018-11-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	34109.38	0.00	34109.38	EUR	A05	2019-01-03 08:30:42
2018-11-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	21941150.63	21941150.63	0.00	EUR	A05	2020-06-04 16:16:34
2018-11-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2019-01-14 12:45:40
2018-11-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	8486.00	0.00	8486.00	EUR	A05	2019-02-18 11:30:46
2018-11-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	79046.00	46563.00	32483.00	EUR	A05	2019-08-09 09:16:12
2018-11-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	203891.00	0.00	203891.00	EUR	A05	2020-03-16 17:16:15
