DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2023-11-01 00:00:00.000	P1M	10YMK-MEPSO----8	CTA	MK CTA	MK	0.00	0.00	0.00	EUR	A05	2023-11-02 01:01:40.040
2023-11-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	184490.00	72992.00	111499.00	EUR	A05	2023-12-07 15:01:37.037
2023-11-01 00:00:00.000	P1M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	0.00	0.00	0.00	EUR	A05	2023-12-01 16:31:14.014
2023-11-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	83166.33	0.00	83166.33	PLN	A05	2024-02-21 12:31:36.036
2023-11-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	9306549.49	9306549.49	0.00	EUR	A05	2024-02-23 08:46:56.056
2023-11-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	9465126.00	9465126.00	0.00	EUR	A05	2025-03-26 16:11:56.056
2023-11-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2023-12-14 13:31:39.039
2023-11-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	1005151.00	0.00	5553.00	EUR	A05	2023-12-15 05:31:11.011
2023-11-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2023-12-15 09:16:15.015
2023-11-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	121473730.63	116063935.25	5409795.38	EUR	A05	2024-11-28 22:16:49.049
2023-11-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	-0.40	0.00	-0.40	EUR	A05	2023-12-22 09:46:08.008
2023-11-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	26609730.75	26609730.75	0.00	EUR	A05	2024-02-29 15:17:24.024
2023-11-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	0.00	0.00	0.00	EUR	A05	2023-12-28 07:46:27.027
2023-11-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2023-12-30 00:31:08.008
2023-11-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2023-12-31 01:16:08.008
2023-11-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	27157193.78	26751562.22	405631.56	EUR	A05	2024-02-01 14:32:09.009
2023-11-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	4579503.00	0.00	4579503.00	EUR	A05	2024-01-29 10:24:41.041
2023-11-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2024-02-08 14:18:41.041
2023-11-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	1100113.61	0.00	1100113.61	EUR	A05	2024-04-17 12:02:31.031
