DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2017-11-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	0.00	0.00	0.00	EUR	A05	2017-12-04 04:16:13
2017-11-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2017-12-04 10:46:10
2017-11-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2017-12-05 00:16:18
2017-11-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	30478.76	0.00	30478.76	PLN	A05	2017-12-13 09:46:23
2017-11-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	-2775.27	0.00	-2775.27	EUR	A05	2017-12-13 16:01:35
2017-11-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2017-12-15 09:16:13
2017-11-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	1110327.98	1110327.98	0.00	EUR	A05	2018-10-04 10:16:10
2017-11-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2017-12-19 10:31:36
2017-11-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	14880289.00	14880289.00	0.00	EUR	A05	2018-09-17 17:31:05
2017-11-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	86505149.03	80661837.13	5843311.90	EUR	A05	2018-12-19 22:15:49
2017-11-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	0.00	0.00	0.00	EUR	A05	2017-12-20 12:01:22
2017-11-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	2955951.28	2955951.28	0.00	EUR	A05	2020-02-06 17:16:20
2017-11-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	0.00	0.00	0.00	EUR	A05	2017-12-21 12:16:16
2017-11-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	693765.26	0.00	693765.26	EUR	A05	2018-01-24 13:16:22
2017-11-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	299580.27	0.00	299580.27	EUR	A05	2018-02-28 11:01:55
2017-11-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	75039.02	0.00	75039.02	GBP	A05	2018-03-08 11:31:47
2017-11-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	9049.87	0.00	5875.08	EUR	A05	2018-03-22 13:46:20
2017-11-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	15133282.42	15133282.42	0.00	EUR	A05	2019-01-07 14:45:43
2017-11-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	714000.00	0.00	714000.00	EUR	A05	2018-05-09 10:31:22
