DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2020-09-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	10718.84	10718.84	0.00	EUR	A05	2020-10-31 01:16:12
2020-09-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	-260272.00	-235237.00	-25035.00	EUR	A05	2020-10-06 15:01:24
2020-09-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	338632.12	0.00	338632.12	GBP	A05	2020-10-01 18:16:24
2020-09-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	0.00	0.00	0.00	EUR	A05	2020-10-09 09:46:09
2020-09-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	55411.96	0.00	55411.96	PLN	A05	2020-10-09 14:16:29
2020-09-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	2298982.00	0.00	0.00	EUR	A05	2020-10-15 05:31:26
2020-09-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	-55643.40	EUR	A05	2020-10-15 09:16:20
2020-09-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	1454035.80	1454035.80	0.00	EUR	A05	2022-01-31 19:01:04
2020-09-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	43364613.43	31942305.18	11417428.60	EUR	A05	2021-11-26 22:15:50
2020-09-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2020-10-22 15:32:20
2020-09-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	11783836.28	11783836.28	0.00	EUR	A05	2021-05-12 14:31:11
2020-09-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	408494.78	0.00	408494.78	EUR	A05	2020-10-28 07:46:08
2020-09-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	8961868.10	8961868.10	0.00	EUR	A05	2022-01-28 14:01:18
2020-09-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2020-10-31 00:16:25
2020-09-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	6947.60	0.00	6947.60	EUR	A05	2020-11-13 13:45:37
2020-09-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	0.00	0.00	0.00	EUR	A05	2020-11-17 11:15:56
2020-09-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	629019.12	629019.12	0.00	EUR	A05	2020-11-27 11:15:49
2020-09-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	295158.00	0.00	295158.00	EUR	A05	2021-03-31 12:46:21
2020-09-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	-15125.00	0.00	-15125.00	EUR	A05	2021-04-01 11:45:44
2020-09-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	0.00	0.00	0.00	EUR	A05	2021-04-06 17:30:49
2020-09-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	6947.60	0.00	6947.60	EUR	A05	2022-07-13 08:46:01
