DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2015-05-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	39674418.06	39222675.59	451742.47	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	49164.88	0.00	10061.17	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6579419.60	6254026.07	325393.53	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	1029394.32	0.00	1029394.32	PLN	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	-98043.71	0.00	-98043.71	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	36132.00	0.00	36132.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	270434.00	270434.00	0.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	143292.44	0.00	143292.44	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	1047.62	0.00	1047.62	GBP	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	125703.93	0.00	125703.93	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	788658.67	788658.67	0.00	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	10633.93	0.00	10633.93	EUR	A05	2017-09-14 15:19:24
2015-05-01 00:00:00.000	P1M	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	0.00	0.00	0.00	EUR	A05	2017-09-14 15:19:25
