DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalCost	RedispatchingCosts	CountertradingCosts	Currency	StatusCode	UpdateTime
2020-08-01 00:00:00.000	P1M	10YSE-1--------K	CTA	SE CTA	SE	74720.00	31623.00	43097.00	EUR	A05	2020-09-30 15:16:21
2020-08-01 00:00:00.000	P1M	10YGB----------A	CTA	UK(National Grid) CTA	GB	16758.23	0.00	16758.23	GBP	A05	2020-09-01 18:16:14
2020-08-01 00:00:00.000	P1M	10YAT-APG------L	CTA	AT CTA	AT	12471739.06	12471739.06	0.00	EUR	A05	2021-05-12 14:31:10
2020-08-01 00:00:00.000	P1M	10Y1001A1001A796	CTA	DK CTA	DK	71171.99	0.00	71171.99	EUR	A05	2020-09-14 08:31:23
2020-08-01 00:00:00.000	P1M	10YNO-0--------C	CTA	NO CTA	NO	1969043.00	0.00	7030.00	EUR	A05	2020-09-15 05:31:15
2020-08-01 00:00:00.000	P1M	10YPT-REN------W	CTA	PT CTA	PT	0.00	0.00	-1700.05	EUR	A05	2020-09-15 10:47:28
2020-08-01 00:00:00.000	P1M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	3693825.63	3675804.15	18021.48	EUR	A05	2022-01-31 19:01:04
2020-08-01 00:00:00.000	P1M	10YIT-GRTN-----B	CTA	IT CTA	IT	0.00	0.00	0.00	EUR	A05	2020-09-20 12:16:15
2020-08-01 00:00:00.000	P1M	10YHU-MAVIR----U	CTA	HU CTA	HU	0.00	0.00	0.00	HUF	A05	2020-09-21 13:46:14
2020-08-01 00:00:00.000	P1M	10YES-REE------0	CTA	ES CTA	ES	543076.06	0.00	543076.06	EUR	A05	2020-09-29 14:52:20
2020-08-01 00:00:00.000	P1M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	46584237.71	35731045.99	10850286.64	EUR	A05	2021-11-26 22:15:52
2020-08-01 00:00:00.000	P1M	10YCS-SERBIATSOV	CTA	RS CTA	RS	0.00	0.00	0.00	EUR	A05	2020-09-30 00:16:11
2020-08-01 00:00:00.000	P1M	10YBE----------2	CTA	BE CTA	BE	216639.51	111639.51	105000.00	EUR	A05	2020-09-30 01:16:15
2020-08-01 00:00:00.000	P1M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	11613818.42	11613818.42	0.00	EUR	A05	2022-01-28 14:01:15
2020-08-01 00:00:00.000	P1M	10YLT-1001A0008Q	CTA	LT CTA	LT	53335.17	0.00	53335.17	EUR	A05	2021-04-12 13:30:53
2020-08-01 00:00:00.000	P1M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	1317009.92	1317009.92	0.00	EUR	A05	2021-02-11 19:15:48
2020-08-01 00:00:00.000	P1M	10Y1001A1001A39I	CTA	EE CTA	EE	19032.39	0.00	19032.39	EUR	A05	2020-11-13 13:45:37
2020-08-01 00:00:00.000	P1M	10YPL-AREA-----S	CTA	PL CTA	PL	94016.50	80063.83	13952.67	PLN	A05	2022-01-12 13:45:58
2020-08-01 00:00:00.000	P1M	10YFR-RTE------C	CTA	FR CTA	FR	502430.00	0.00	502430.00	EUR	A05	2021-03-31 12:46:21
2020-08-01 00:00:00.000	P1M	10YFI-1--------U	CTA	FI CTA	FI	140452.00	110874.00	29578.00	EUR	A05	2021-04-01 11:45:40
2020-08-01 00:00:00.000	P1M	10YLV-1001A00074	CTA	LV CTA	LV	0.00	0.00	0.00	EUR	A05	2022-07-13 08:46:04
