"date","zone_name","total_cost","redispatching_cost","countertrading_cost","biomass","hydropower","wind_offshore","wind_onshore","photovoltaics","other_renewable","lignite","hard_coal","fossil_gas","hydro_pumped_storage","other_conventional","nuclear","total_load","volatility","max_price","min_price","median_price"
"2018-02-01",TenneT,63531805.0,62079924.0,1419031.0,1473073.5,609867.0,1397534.75,2839057.5,675868.25,20746.0,13713.0,2489953.75,1091191.5,50115.25,203561.5,2503246.25,51380927.43,8.454106817987759,50.3,11.48,40.435
"2018-02-01",TransnetBW,29416.96,29416.96,0.0,342720.0,357469.5,0.0,235691.0,204455.25,5376.0,0.0,1562279.0,21096.0,281711.25,116233.0,1814154.0,22291596.05,8.454106817987759,50.3,11.48,40.435
"2018-03-01","50Hertz",10287063.56,10141813.2,145250.36,774971.25,90717.25,200620.25,3112023.0,716107.75,52185.0,5340647.25,1264054.0,496766.5,301894.25,449504.5,0.0,39451421.8,12.327348640974224,52.89,1.79,39.86
"2018-03-01",Amprion,15765968.51,15765968.51,0.0,705521.75,0.0,0.0,1849575.5,596325.0,87674.0,5937168.0,2749188.25,2641128.0,171601.0,199103.25,1907389.75,66917365.8,12.327348640974224,52.89,1.79,39.86
"2018-03-01",TenneT,129119878.0,126398750.0,2659542.0,1595015.0,580081.5,1416943.0,3782964.25,1030234.75,18952.75,13388.0,2349364.75,970302.25,83704.75,149582.5,2297081.75,54593765.33,12.327348640974224,52.89,1.79,39.86
"2018-03-01",TransnetBW,119192.06,119192.06,0.0,378930.0,340734.75,0.0,254388.25,361248.75,5944.0,0.0,1511380.0,19550.25,277364.75,121438.25,1971361.5,23172330.01,12.327348640974224,52.89,1.79,39.86
"2018-04-01","50Hertz",10867391.08,10865935.08,0.0,706118.0,82652.25,199577.75,2598454.5,1306990.75,19598.75,5033853.75,902486.75,181748.5,302166.0,391139.25,0.0,33941092.54,8.145695153897544,46.63,12.95,32.56
"2018-04-01",Amprion,5181838.56,5181838.56,0.0,660496.25,0.0,0.0,1392993.5,1058996.5,96480.0,5162241.5,1201572.75,1443817.5,169507.0,194683.25,1478991.75,59206600.71,8.145695153897544,46.63,12.95,32.56
"2018-04-01",TenneT,46209216.0,46167452.0,41764.0,1485024.0,846835.25,1392572.75,3084702.75,1799813.25,18406.25,2476.0,1268467.5,594904.5,83418.5,207977.75,1906728.75,47739880.17,8.145695153897544,46.63,12.95,32.56
"2018-04-01",TransnetBW,799951.86,799951.86,0.0,367200.0,376909.75,0.0,229770.25,671244.75,5760.0,0.0,793920.25,989.5,246647.75,115894.75,1795660.0,19955783.93,8.145695153897544,46.63,12.95,32.56
"2018-05-01","50Hertz",3688223.53,3593041.48,37112.05,840194.25,98356.5,129758.5,2093528.25,1710373.75,13614.75,5023377.5,939470.0,119873.25,286321.75,351910.0,0.0,34115923.79,11.984497037728024,46.68,-5.7,37.08
"2018-05-01",Amprion,2195408.81,2195408.81,0.0,663085.25,0.0,0.0,1007819.5,1341997.25,101928.0,5134605.25,1110972.25,1347957.0,167497.75,198820.5,887861.25,60621671.53,11.984497037728024,46.68,-5.7,37.08
"2018-05-01",TenneT,28056421.0,25542093.0,2501838.0,1482036.75,1105955.75,1171058.0,2661995.5,2180626.25,17968.5,0.0,975171.0,625714.25,81730.0,181852.5,2757686.75,47826319.31,11.984497037728024,46.68,-5.7,37.08
"2018-05-01",TransnetBW,2753024.28,2753024.28,0.0,379440.0,395757.0,0.0,152653.25,698473.75,5952.0,0.0,757168.25,558.0,270714.0,117771.25,1227158.25,19609040.58,11.984497037728024,46.68,-5.7,37.08
"2018-06-01","50Hertz",2499647.33,2454626.45,45020.88,797276.75,93338.75,132142.0,1700767.0,1451161.25,0.0,5609908.0,1160356.5,102631.25,203324.0,200171.25,0.0,33981198.8,8.610177091107355,51.3,20.73,45.045
"2018-06-01",Amprion,2154860.14,2154860.14,0.0,626825.75,0.0,0.0,762453.5,1212265.25,96480.0,5423552.0,1601826.75,1558628.75,126892.5,187944.5,1458160.75,59677157.37,8.610177091107355,51.3,20.73,45.045
"2018-06-01",TenneT,38159774.0,36816813.0,1342961.0,1398672.0,1038157.75,992097.0,2054415.25,1948377.0,16078.5,0.0,1062221.25,850307.75,71152.0,170420.5,2789078.0,47627523.76,8.610177091107355,51.3,20.73,45.045
"2018-06-01",TransnetBW,1118275.97,1118275.97,0.0,371818.0,431479.0,0.0,96779.5,725517.25,5760.0,0.0,789732.75,594.5,222795.75,114205.25,1451327.25,19972773.02,8.610177091107355,51.3,20.73,45.045
"2018-07-01","50Hertz",993060.77,993060.77,0.0,732879.25,85793.75,97477.25,1324731.5,1729686.75,0.0,5614610.75,1123765.75,121911.0,171236.75,247907.75,0.0,34071402.59,6.813428013145997,58.41,28.92,51.65
"2018-07-01",Amprion,5952195.37,5952195.37,0.0,642846.0,0.0,0.0,639355.0,1413781.25,93744.0,5915393.75,2306766.75,2457273.25,67327.5,168205.5,1913158.5,60151298.3,6.813428013145997,58.41,28.92,51.65
"2018-07-01",TenneT,24525832.0,24187823.0,338009.0,1413908.0,866833.75,662431.75,1589985.0,2261783.75,15281.75,0.0,1973920.25,759205.0,54879.75,272315.0,2335349.0,48883215.68,6.813428013145997,58.41,28.92,51.65
"2018-07-01",TransnetBW,1027746.61,1027746.61,0.0,406224.0,382024.75,0.0,82208.75,761650.25,5952.0,0.0,830453.75,12354.25,205203.0,117552.0,1908680.25,20721244.2,6.813428013145997,58.41,28.92,51.65
"2018-08-01","50Hertz",6617301.81,6585167.56,32134.25,790802.0,92581.5,155450.25,1755048.25,1435687.5,0.0,4935674.25,337190.75,123234.5,242777.75,555609.75,0.0,34809854.79,6.7710779466152795,66.45,42.65,56.11
"2018-08-01",Amprion,1404688.31,1404688.31,0.0,651188.5,0.0,0.0,948789.75,1173665.5,87048.0,6036926.5,2378092.0,2387459.25,97038.25,152834.0,1922870.0,60789565.73,6.7710779466152795,66.45,42.65,56.11
"2018-08-01",TenneT,37591598.0,36577535.0,1011857.0,1398149.0,737903.0,921029.5,2155372.75,1902439.0,14570.0,0.0,1439195.0,595894.0,51025.25,252872.0,2826059.0,49234385.02,6.7710779466152795,66.45,42.65,56.11
"2018-08-01",TransnetBW,159358.9,159358.9,0.0,406224.0,342617.5,0.0,131562.25,671663.5,5952.0,0.0,1306351.0,21185.75,218611.0,118029.75,1775419.25,19969913.5,6.7710779466152795,66.45,42.65,56.11
"2018-09-01","50Hertz",8335953.01,8335953.01,0.0,667900.25,78188.0,209440.5,2171831.75,1040469.0,0.0,4574758.75,926920.5,128009.25,308670.25,602261.5,0.0,34152463.45,10.403337793294002,71.52,25.41,57.7
"2018-09-01",Amprion,12793756.44,12793756.44,0.0,656124.75,0.0,0.0,1041349.0,939292.25,82080.0,5836909.5,2438459.0,2262506.75,143189.25,169373.5,1878831.5,59391776.88,10.403337793294002,71.52,25.41,57.7
"2018-09-01",TenneT,66995714.0,62884121.0,4111224.0,1403059.25,701759.5,1573573.75,2781724.5,1515759.25,16743.0,0.0,1551001.25,496595.25,28729.25,268198.0,2769223.0,47941675.64,10.403337793294002,71.52,25.41,57.7
"2018-09-01",TransnetBW,1536880.53,1536880.53,0.0,393120.0,325453.75,0.0,133821.75,573795.5,5760.0,0.0,1063157.5,5171.25,232752.25,115677.5,952373.25,19343917.68,10.403337793294002,71.52,25.41,57.7
"2018-10-01","50Hertz",22501600.58,22270452.13,151548.45,746456.25,87385.75,237312.75,3398963.75,685652.75,0.0,5145928.0,1311919.5,221438.0,326372.0,682126.75,0.0,36209570.58,12.975104507835278,72.0,18.29,56.13
"2018-10-01",Amprion,23285199.06,23285199.06,0.0,710039.25,0.0,0.0,1544113.5,628794.75,79715.0,5520065.5,2496066.75,2958059.25,161304.5,184272.75,1957391.75,63466949.26,12.975104507835278,72.0,18.29,56.13
"2018-10-01",TenneT,100986455.0,91541089.0,9440387.0,1528137.5,589184.25,1769360.25,3561566.75,1055395.5,21181.75,0.0,2010155.0,621844.75,23554.75,233323.0,2835595.75,51684421.5,12.975104507835278,72.0,18.29,56.13
"2018-10-01",TransnetBW,2859352.84,2859352.84,0.0,406770.0,286029.75,0.0,210349.75,378734.0,5960.0,0.0,1223610.0,11136.5,281755.25,119309.0,952308.25,21209016.14,12.975104507835278,72.0,18.29,56.13
"2018-11-01","50Hertz",3148898.24,3148898.24,0.0,839137.75,98234.25,219893.5,2543414.75,296447.25,0.0,5522535.25,1464088.25,407431.5,283757.0,744780.5,0.0,36003899.16,9.942028684721048,80.33,39.73,55.129999999999995
"2018-11-01",Amprion,21941150.63,21941150.63,0.0,724756.5,0.0,0.0,1822997.75,275796.5,81360.0,5112371.5,2475004.25,3534637.0,115464.0,212409.75,1843443.5,63211300.96,9.942028684721048,80.33,39.73,55.129999999999995
"2018-11-01",TenneT,115186396.0,107724475.0,7461455.0,1533417.75,568067.25,1753221.25,3438775.75,424311.0,22065.25,0.0,2376429.75,1059972.25,33872.5,188040.0,2843760.0,52849337.42,9.942028684721048,80.33,39.73,55.129999999999995
"2018-11-01",TransnetBW,1102172.49,1102172.49,0.0,393120.0,254774.75,0.0,204516.5,174398.5,5760.0,0.0,1179638.25,30989.75,256759.5,122411.75,1638517.75,22197958.39,9.942028684721048,80.33,39.73,55.129999999999995
"2018-12-01","50Hertz",14256038.57,14111738.57,0.0,785228.0,91929.25,430488.75,4322469.0,114705.5,0.0,4995688.5,1083546.0,443511.75,301309.75,761634.0,0.0,35646089.87,15.527435497154045,71.16,8.92,49.71
"2018-12-01",Amprion,22769021.64,22769021.64,0.0,756820.25,0.0,0.0,2531818.0,133363.75,75724.75,4137734.0,1821533.75,3004938.5,162282.0,202017.5,1924827.5,64361168.43,15.527435497154045,71.16,8.92,49.71
"2018-12-01",TenneT,119218847.0,114944949.0,4273898.0,1608881.0,517299.75,1983872.0,4807400.75,192029.5,19556.75,5043.0,1671464.25,1147193.0,69184.75,242197.0,2879209.75,52553088.39,15.527435497154045,71.16,8.92,49.71
"2018-12-01",TransnetBW,239488.47,239488.47,0.0,406224.0,387115.25,0.0,397125.0,84232.5,5952.0,0.0,1096508.5,8285.0,280277.75,117723.25,1967214.25,21656187.47,15.527435497154045,71.16,8.92,49.71
"2019-01-01","50Hertz",13185903.24,13162956.82,22946.42,848365.25,99309.5,413631.5,4620624.75,207187.75,36150.0,5112347.75,1239884.0,504122.75,296557.25,703275.25,0.0,37115024.27,17.670106498148613,85.8,-4.3,50.4
"2019-01-01",Amprion,24922474.35,24922474.35,0.0,686187.25,0.0,0.0,2484010.0,149104.0,73809.75,4736258.0,2498823.0,3851055.25,162812.25,201194.0,1957742.0,68448539.9,17.670106498148613,85.8,-4.3,50.4
"2019-01-01",TenneT,143813390.0,135742762.0,8070316.0,1609281.0,620166.0,1799464.25,5036955.75,278339.25,21077.0,13754.0,2144560.5,1358116.5,70931.5,198655.75,2883960.0,56275213.74,17.670106498148613,85.8,-4.3,50.4
"2019-01-01",TransnetBW,872678.15,872678.15,0.0,406224.0,371062.75,0.0,380675.25,93524.25,5952.0,0.0,1666090.5,27383.75,294386.25,119379.25,1979371.75,23970755.93,17.670106498148613,85.8,-4.3,50.4
"2019-02-01","50Hertz",8323324.51,8222183.41,101141.1,763139.25,89337.5,391354.25,3380964.5,526683.5,44816.75,4975688.5,934428.75,399281.5,239156.5,726494.25,0.0,32757511.2,9.117591027106123,55.48,6.81,44.48
"2019-02-01",Amprion,14145926.25,14145926.25,0.0,617302.25,0.0,0.0,1701714.0,508958.25,67550.25,4847978.75,1769096.25,3059131.25,107929.0,176902.75,1760536.25,61417605.4,9.117591027106123,55.48,6.81,44.48
"2019-02-01",TenneT,106050989.0,100435987.0,5613473.0,1468552.25,535109.5,1546746.25,3564645.75,808491.5,19680.5,12274.0,1652322.5,993847.25,77466.75,206480.0,2649383.75,49958050.57,9.117591027106123,55.48,6.81,44.48
"2019-02-01",TransnetBW,1836731.94,1836731.94,0.0,366912.0,314362.0,0.0,245078.0,340153.0,5376.0,0.0,1210844.75,22659.5,230835.25,97175.75,1786682.5,21249894.93,9.117591027106123,55.48,6.81,44.48
"2019-03-01","50Hertz",21960281.91,21891421.91,68860.0,820601.5,96068.0,484044.5,4864527.75,709493.5,40414.75,4250748.75,487853.25,330362.5,274950.75,660994.0,0.0,33660915.37,11.680620942030345,45.85,0.43,33.46
"2019-03-01",Amprion,9826649.79,9826649.79,0.0,684431.25,0.0,0.0,2955850.75,699443.0,78951.5,4036290.0,912782.75,2434116.75,145966.75,172531.5,1929528.25,66209212.59,11.680620942030345,45.85,0.43,33.46
"2019-03-01",TenneT,144773911.0,141189776.0,3554445.0,1570954.0,749317.25,2056830.5,5394235.5,1148171.0,20401.0,11255.0,1061414.25,878665.5,107924.25,219260.5,2846905.75,52866533.24,11.680620942030345,45.85,0.43,33.46
"2019-03-01",TransnetBW,127666.56,127666.56,0.0,405678.0,427734.0,0.0,481569.75,463860.25,5944.0,0.0,657348.75,4588.75,259515.25,106523.75,1936651.0,22058565.46,11.680620942030345,45.85,0.43,33.46
"2019-04-01","50Hertz",8710107.35,8228412.32,481695.03,798434.25,93472.5,301172.75,2587913.25,1433616.75,27818.25,4631573.25,701523.0,243046.25,252797.0,538835.5,0.0,30450129.8,11.32640814112357,44.9,-14.01,40.825
"2019-04-01",Amprion,2329290.22,2329290.22,0.0,638034.25,0.0,0.0,1349345.25,1095057.25,78975.5,4440574.25,1032957.25,2548775.0,127863.5,169096.5,1563576.5,59923064.54,11.32640814112357,44.9,-14.01,40.825
"2019-04-01",TenneT,40337145.0,29436365.0,10898171.0,1494970.25,783885.5,1408426.5,3118508.75,1905343.5,19681.0,3520.0,976073.5,849677.25,86419.5,217952.75,2248824.75,47484623.74,11.32640814112357,44.9,-14.01,40.825
"2019-04-01",TransnetBW,978719.21,978719.21,0.0,393120.0,383682.5,0.0,228789.25,581630.75,5760.0,0.0,700530.0,2440.5,286575.5,103302.5,1880076.25,20088078.29,11.32640814112357,44.9,-14.01,40.825
"2019-05-01","50Hertz",2469221.15,2380533.22,88687.93,857466.0,100378.75,305181.5,2244164.0,1376455.5,17124.5,4745508.25,1246946.0,175998.5,211241.75,559343.75,0.0,31439596.44,7.824461450428859,50.47,16.09,39.73
"2019-05-01",Amprion,1241949.07,1241949.07,0.0,618099.25,0.0,0.0,1056248.25,1156333.5,78503.5,3909469.25,948853.25,2517005.5,110601.5,176006.75,518447.75,62091730.04,7.824461450428859,50.47,16.09,39.73
"2019-05-01",TenneT,38709343.0,31698005.0,7010649.0,1511840.25,870892.0,1484350.0,2910820.5,1829949.0,19319.5,0.0,889836.5,671416.75,80037.0,247023.75,2121200.5,48550869.57,7.824461450428859,50.47,16.09,39.73
"2019-05-01",TransnetBW,3185762.23,3185762.23,0.0,406224.0,460103.25,0.0,200446.75,656600.75,5952.0,0.0,409257.25,2568.0,248132.0,106708.0,1971087.75,20411052.89,7.824461450428859,50.47,16.09,39.73
"2019-06-01","50Hertz",2959770.18,2959770.18,0.0,822207.75,96257.75,263248.25,1734672.75,1792965.0,1675.25,4020776.75,927828.5,52698.0,220167.75,380254.0,0.0,29550222.84,15.892241640744585,44.67,-42.24,36.69
"2019-06-01",Amprion,1116739.55,1116739.55,0.0,588354.25,0.0,0.0,1054502.75,1456519.25,71883.5,2988208.25,492738.0,2900073.25,116893.75,147051.75,1041319.25,57960389.07,15.892241640744585,44.67,-42.24,36.69
"2019-06-01",TenneT,35721462.0,24006802.0,11655217.0,1364253.5,909730.25,1194934.75,2163135.0,2405478.75,16667.25,0.0,625467.5,724541.25,97967.0,230164.25,2091030.75,46233455.22,15.892241640744585,44.67,-42.24,36.69
"2019-06-01",TransnetBW,3347001.86,3347001.86,0.0,393120.0,550183.75,0.0,147392.75,806997.25,5760.0,0.0,538841.25,4416.5,297042.5,103972.5,1440258.75,18754864.47,15.892241640744585,44.67,-42.24,36.69
"2019-07-01","50Hertz",6240772.41,5919230.6,321541.81,706012.25,82656.0,295367.25,1812134.25,1478305.5,14967.75,4630015.25,929548.25,122934.75,206670.75,403224.0,0.0,33324461.65,6.590120220157524,50.64,24.66,41.47
"2019-07-01",Amprion,1919481.4,1919481.4,0.0,589892.0,0.0,0.0,720695.0,1319426.5,76013.75,3526542.25,1318220.25,3860038.75,103716.5,138733.25,1931462.75,60684860.13,6.590120220157524,50.64,24.66,41.47
"2019-07-01",TenneT,56746431.0,32672294.0,24073318.0,1368771.0,1011537.5,1379200.75,2212333.0,2141382.5,16480.5,0.0,622680.0,811858.0,75681.0,238033.75,2115762.25,48984444.38,6.590120220157524,50.64,24.66,41.47
"2019-07-01",TransnetBW,521061.36,521061.36,0.0,406224.0,506638.0,0.0,106588.75,803451.5,5952.0,0.0,387574.75,17947.75,240966.75,106422.5,1392072.25,20713281.44,6.590120220157524,50.64,24.66,41.47
"2019-08-01","50Hertz",1022206.59,946865.19,75341.4,654885.75,76661.0,168901.75,1432492.0,1439039.75,11170.0,4240394.0,554226.5,128449.75,226437.0,608073.0,0.0,33059650.69,8.499684991000347,50.83,12.44,38.04
"2019-08-01",Amprion,672242.31,672242.31,0.0,614492.5,0.0,0.0,957797.5,1195704.25,75227.5,3723178.75,1079253.5,3849042.25,106980.0,197589.0,1919106.75,59021557.49,8.499684991000347,50.83,12.44,38.04
"2019-08-01",TenneT,33761569.0,14640898.0,19114586.0,1364877.5,1005615.5,1251459.0,1983674.5,1942214.5,18699.5,0.0,768685.0,781947.75,85150.5,201981.75,2849916.25,47335660.87,8.499684991000347,50.83,12.44,38.04
"2019-08-01",TransnetBW,3734201.05,3734201.05,0.0,406224.0,496647.75,0.0,106664.25,698803.75,5952.0,0.0,468360.75,2287.75,262292.75,106509.5,708124.5,18759321.77,8.499684991000347,50.83,12.44,38.04
"2019-09-01","50Hertz",5112215.25,5038263.05,73952.2,532348.75,62318.25,386264.0,2576291.25,1025844.5,18212.25,4060195.25,461605.0,183502.25,267166.0,639060.5,0.0,33853756.54,8.136060676601012,47.45,11.06,36.34
"2019-09-01",Amprion,5846474.82,5846474.82,0.0,611860.5,0.0,0.0,1329651.75,872952.75,74269.25,3672167.0,912674.75,3868874.75,91814.5,147543.0,1867105.75,57576817.28,8.136060676601012,47.45,11.06,36.34
"2019-09-01",TenneT,73998717.0,37067994.0,36925470.0,1372477.75,789881.0,1666536.75,3019889.5,1467308.75,20594.5,0.0,747744.75,805818.5,79561.0,158855.5,2778972.25,47090728.43,8.136060676601012,47.45,11.06,36.34
"2019-09-01",TransnetBW,2800093.59,2800093.59,0.0,396392.25,384596.75,0.0,199926.25,538599.0,6182.25,0.0,370672.75,6578.5,188820.25,102982.25,1140776.0,19116000.97,8.136060676601012,47.45,11.06,36.34
"2019-10-01","50Hertz",4160850.98,4160850.98,0.0,743112.5,86989.75,346891.5,3051776.0,688191.5,30713.75,4046633.75,772500.75,258529.5,319489.0,660560.5,0.0,35611815.23,8.234757310145165,48.11,19.73,38.61
"2019-10-01",Amprion,6002982.04,6002982.04,0.0,658033.5,0.0,0.0,2195026.75,496322.5,79158.0,4387769.75,1459206.75,4509977.0,119944.25,153546.75,1941242.5,62271503.06,8.234757310145165,48.11,19.73,38.61
"2019-10-01",TenneT,58338690.0,43019338.0,15314391.0,1532458.75,685660.25,1987697.75,3776108.0,909908.25,19574.0,854.0,980278.5,1045383.75,103112.75,252111.25,2897654.75,50483977.02,8.234757310145165,48.11,19.73,38.61
"2019-10-01",TransnetBW,640141.37,640141.37,0.0,429865.0,401057.5,0.0,315133.5,318472.0,8940.0,0.0,556683.5,15902.0,250560.75,106851.25,1909527.25,20934029.4,8.234757310145165,48.11,19.73,38.61
"2019-11-01","50Hertz",2530516.29,2530516.29,0.0,735673.75,86124.5,346942.75,2676455.0,288753.25,36656.5,4812617.0,1306214.25,327717.0,249620.5,647092.5,0.0,36069632.28,6.983184597763173,53.25,26.69,41.525
"2019-11-01",Amprion,2119173.96,2119173.96,0.0,672175.75,0.0,0.0,1743528.25,213651.0,77948.5,5218292.25,2000951.25,3960577.25,117630.0,165668.5,1907984.0,62716723.9,6.983184597763173,53.25,26.69,41.525
"2019-11-01",TenneT,36078205.0,26078235.0,9987657.0,1538375.5,658288.25,1877677.25,3167130.75,373541.25,23068.75,10841.0,1643438.25,953199.5,95000.25,246356.25,2739793.75,51584393.06,6.983184597763173,53.25,26.69,41.525
"2019-11-01",TransnetBW,148490.76,148490.76,0.0,415440.0,377016.75,0.0,267193.0,151483.0,8640.0,0.0,1091476.0,26883.5,207019.5,105402.25,1812329.0,21691179.91,6.983184597763173,53.25,26.69,41.525
"2019-12-01","50Hertz",7706919.91,7706919.91,0.0,829825.75,97138.75,433524.25,4099507.25,227199.5,48037.25,4028646.0,625173.5,431175.75,318586.0,705694.25,0.0,35562239.15,12.596992156774943,51.36,-16.38,33.63
"2019-12-01",Amprion,14313948.03,14313948.03,0.0,706313.25,0.0,0.0,2725259.0,181342.5,82399.5,3623700.0,1204932.75,3134838.0,123911.75,189482.5,1921813.25,61748546.79,12.596992156774943,51.36,-16.38,33.63
"2019-12-01",TenneT,102156614.0,88106276.0,13899523.0,1629927.25,558764.75,2594968.5,4926042.75,358037.0,22922.25,10795.0,1046718.5,939724.0,138084.75,262551.75,2858279.75,51552301.68,12.596992156774943,51.36,-16.38,33.63
"2019-12-01",TransnetBW,288578.12,288578.12,0.0,429288.0,386235.5,0.0,420321.25,146664.5,8928.0,0.0,780271.0,20706.0,228364.25,110451.5,1743788.0,20798264.97,12.596992156774943,51.36,-16.38,33.63
"2020-01-01","50Hertz",16775520.17,16775520.17,0.0,828915.75,97037.75,551631.5,4474834.75,273073.25,52139.5,4017692.75,746890.25,1295557.5,396637.25,700709.25,0.0,37981937.27,7.650233013529087,51.54,20.32,34.96
"2020-01-01",Amprion,15688893.23,15688893.23,0.0,697485.5,0.0,0.0,2601417.0,212985.75,76419.75,3956044.75,1475440.5,4013121.0,115454.5,179442.75,1964311.25,65722420.9,7.650233013529087,51.54,20.32,34.96
"2020-01-01",TenneT,138763005.83,112963213.17,25789103.34,1629115.0,533427.5,2728959.75,5218900.75,414384.5,24575.25,12762.0,1240469.25,1193454.0,126115.0,265927.25,2871557.75,55086553.13,7.650233013529087,51.54,20.32,34.96
"2020-01-01",TransnetBW,468899.42,468899.42,0.0,429288.0,303778.0,0.0,339823.75,182676.25,8928.0,0.0,1116139.75,25509.5,272059.5,98493.5,975176.5,22542889.37,7.650233013529087,51.54,20.32,34.96
"2020-02-01","50Hertz",18836601.6,18836601.6,0.0,789938.75,92480.75,513781.0,6010902.75,398798.5,38295.75,2968643.25,368846.0,1035948.0,418192.0,636080.75,0.0,36917080.93,12.919627371893178,38.44,-8.27,24.33
"2020-02-01",Amprion,22150103.02,22150103.02,0.0,645940.0,0.0,0.0,3859686.0,369964.25,76750.25,2064240.25,689479.5,2832366.5,129923.25,158347.0,1750834.5,62897081.77,12.919627371893178,38.44,-8.27,24.33
"2020-02-01",TenneT,154253280.32,129483609.89,24688988.11,1485821.0,613475.25,2481802.5,6729189.75,636562.75,21976.0,11900.0,718815.0,837336.75,119705.75,117785.25,2562013.5,51450704.6,12.919627371893178,38.44,-8.27,24.33
"2020-02-01",TransnetBW,240481.96,240481.96,0.0,401592.0,396783.25,0.0,588000.75,274318.5,8352.0,0.0,579687.75,20655.25,254320.0,88133.5,851646.25,21228136.67,12.919627371893178,38.44,-8.27,24.33
"2020-03-01","50Hertz",5557546.25,5510833.25,46713.0,829411.75,97098.5,343512.75,3694088.0,1089154.0,39546.75,3353740.75,629131.5,942289.75,450893.0,659842.0,0.0,36396567.91,10.309674452271903,39.61,-0.95,23.25
"2020-03-01",Amprion,13249986.29,13249986.29,0.0,685688.25,0.0,0.0,2678064.0,929023.75,82757.5,2785479.75,949436.25,3093779.75,140639.25,188717.0,1583288.25,62474747.92,10.309674452271903,39.61,-0.95,23.25
"2020-03-01",TenneT,92458125.0,71024491.99,21420742.02,1569799.5,619840.0,2283902.75,4701635.25,1546363.25,23636.25,12599.0,708444.75,831076.0,111539.0,183945.0,2869539.25,51495137.12,10.309674452271903,39.61,-0.95,23.25
"2020-03-01",TransnetBW,400567.33,400567.33,0.0,428711.0,417733.0,0.0,440997.75,555051.25,8916.0,0.0,432809.25,19811.75,280690.5,93659.5,948095.25,21215726.19,10.309674452271903,39.61,-0.95,23.25
"2020-04-01","50Hertz",5523442.6,5523442.6,0.0,787646.5,92203.75,282549.25,2462497.25,1753346.25,19890.75,2717630.5,242368.5,646380.75,523540.75,562183.25,0.0,31195915.06,11.212926699680768,27.77,-16.15,20.200000000000003
"2020-04-01",Amprion,7480976.3,7480976.3,0.0,630330.0,0.0,0.0,1334217.75,1436572.0,83030.5,1593347.5,504853.25,2608822.75,117298.75,165633.75,1672755.25,53868493.92,11.212926699680768,27.77,-16.15,20.200000000000003
"2020-04-01",TenneT,71546439.57,50026614.56,21463233.05,1497096.5,620047.0,1549513.5,2961256.0,2354554.25,18286.25,2610.0,287321.5,559484.25,123612.0,223642.0,2153732.0,43744887.93,11.212926699680768,27.77,-16.15,20.200000000000003
"2020-04-01",TransnetBW,4617800.12,4617800.12,0.0,415440.0,323114.0,0.0,213075.5,839844.0,8640.0,0.0,287445.5,8578.75,256404.0,92246.0,899913.0,17206238.53,11.212926699680768,27.77,-16.15,20.200000000000003
"2020-05-01","50Hertz",2582904.92,2582904.92,0.0,864057.5,101145.75,304457.0,2185351.5,1663621.75,14676.0,2707065.5,105431.25,533025.75,475298.5,573907.0,0.0,31782476.91,10.553344350927212,32.05,-26.13,20.41
"2020-05-01",Amprion,3889977.2,3889977.2,0.0,645944.25,0.0,0.0,1157688.25,1484396.75,86436.25,1604569.25,713923.5,3193629.25,109732.25,172012.75,1203822.5,54248165.41,10.553344350927212,32.05,-26.13,20.41
"2020-05-01",TenneT,46858738.35,29998379.13,16788298.62,1508039.0,804528.0,1262930.5,2598094.25,2245081.0,21321.75,0.0,472893.25,746368.0,113859.5,265707.5,2120048.5,44473696.9,10.553344350927212,32.05,-26.13,20.41
"2020-05-01",TransnetBW,3707736.67,3707736.67,0.0,429288.0,406970.75,0.0,172168.75,833850.5,8928.0,0.0,291585.75,17592.25,260321.0,93776.25,961160.75,17846500.93,10.553344350927212,32.05,-26.13,20.41
"2020-06-01","50Hertz",2735231.67,2552502.37,182729.3,746359.5,87382.75,235127.5,1660036.75,1632761.0,6.0,3175333.5,157520.0,415670.5,357466.25,293459.0,0.0,31422687.15,8.103392052629607,37.24,6.07,27.91
"2020-06-01",Amprion,3642805.78,3642805.78,0.0,605452.0,0.0,0.0,1035311.75,1280615.0,75792.0,2707503.75,500753.75,4182701.5,104770.5,153743.25,1321418.0,53207785.25,8.103392052629607,37.24,6.07,27.91
"2020-06-01",TenneT,38003028.59,25468459.83,12532207.03,1398448.75,981335.25,1206427.25,2092928.0,2066034.0,19793.5,0.0,412695.75,964036.5,52623.25,238073.25,2785792.75,43540744.95,8.103392052629607,37.24,6.07,27.91
"2020-06-01",TransnetBW,5539675.66,5539675.66,0.0,415440.0,446118.5,0.0,176795.75,718915.25,8640.0,0.0,370460.25,16404.75,279172.5,91129.5,551987.5,17674923.86,8.103392052629607,37.24,6.07,27.91
"2020-07-01","50Hertz",2989346.23,2989346.23,0.0,785077.75,91915.0,300100.75,1886602.0,1676069.5,2323.75,3571973.5,148635.0,501706.25,382841.0,469631.25,0.0,32382862.87,11.671312896636042,44.45,-15.34,32.53
"2020-07-01",Amprion,3292430.03,3292430.03,0.0,602112.5,0.0,0.0,1128955.25,1358453.5,81168.5,2794952.75,727539.75,5052449.75,131809.75,154370.5,1571427.25,55197406.88,11.671312896636042,44.45,-15.34,32.53
