control_zone_id,month_id,biomass,hydropower,wind_offshore,wind_onshore,photovoltaics,other_renewable,lignite,hard_coal,fossil_gas,hydro_pumped_storage,other_conventional,nuclear
3,12,1611168.5,410927.25,1315146.75,4252323.75,298741.75,20058.25,136562.75,2236238.75,812763.5,176557.75,236118.75,2860695.0
3,13,1551840.5,411359.5,1249127.75,3395753.25,218345.75,19823.5,208346.5,2555345.0,997588.5,178472.5,220222.0,2985425.75
3,14,1480318.5,556505.25,1027538.0,3482864.0,434492.0,18092.75,162054.75,2168059.75,706744.0,165052.25,225307.0,2787451.75
3,15,1593690.5,790585.25,778260.5,2209469.5,830886.75,23031.5,179548.5,2743725.75,706551.5,166375.0,263990.0,3030208.0
3,16,1502798.0,1016841.25,788515.0,2222569.5,1291810.5,21421.0,210210.25,2290037.0,533439.75,162477.5,191239.75,2009936.75
3,17,1489423.5,1266408.5,842428.25,2292478.25,1595461.25,20709.25,163761.0,1696926.5,478753.75,176534.0,215084.75,2006665.25
3,18,1415057.75,1342304.0,491846.25,1268881.0,1743454.75,18541.5,230233.25,1964266.75,523787.5,170894.25,283454.75,1666322.0
3,19,1445735.5,1479197.75,729359.5,1713209.5,1862785.25,15535.75,234597.25,1612888.25,479464.5,174959.5,303948.0,2154103.75
3,20,1437492.25,1409786.5,777843.25,1764296.25,1822017.25,17405.0,194452.25,1460928.0,415908.75,153420.25,246508.75,2456229.25
3,21,1405324.75,1054254.5,638600.0,1545937.0,1498214.75,17255.5,177016.0,1749528.75,509608.25,135117.75,301040.0,2814680.75
3,22,1528611.5,723187.0,1165916.75,1845657.25,655574.5,21651.75,987.5,1849167.75,829032.75,164464.25,253156.5,3050946.5
3,23,1522452.5,683653.75,1183382.75,2737356.5,387719.25,20944.25,8343.5,2136659.75,920648.5,180267.75,195955.75,2956553.0
3,24,1606940.5,679477.75,1156506.5,3300686.5,276956.5,22663.5,13914.25,2135813.75,1085782.75,176355.0,265932.75,2893930.0
3,25,1609858.5,404257.5,1116274.75,2686601.0,321514.5,17793.0,14521.0,2888465.25,1641670.75,198514.0,249505.0,2471454.75
3,26,1448021.75,405221.0,1759510.25,3593053.25,591412.0,17483.25,13768.0,2213828.0,1034090.25,176572.0,268285.25,1814344.0
3,27,1565704.25,607276.5,1369255.0,3266760.75,1205929.0,16289.75,10161.5,2073302.0,894054.0,194242.0,311818.25,1091248.5
3,28,1507906.25,592128.0,1277518.25,2928461.75,1416609.0,16790.25,1419.0,1661990.5,717864.5,183293.5,356859.0,1525651.75
3,29,1509543.25,880943.0,1104172.25,2005431.5,1967299.0,14684.5,33.75,2196031.5,758863.25,179144.75,331909.5,1923370.5
3,30,1414289.25,907603.25,1140829.25,2519617.75,2035664.0,13964.25,0.0,1496213.0,576065.75,177059.5,319538.0,1822342.25
3,31,1454751.75,930566.75,855681.5,1928762.5,1852952.5,14426.0,0.0,1834133.0,642927.0,180056.25,317263.5,1297940.0
3,32,1463807.75,970586.75,1035645.0,1953143.25,1756665.75,16102.25,0.0,1285858.75,582747.5,162287.5,283933.5,2731216.5
3,33,1437393.25,929533.5,905903.25,2146735.0,1104458.25,17579.75,0.0,1904608.75,619888.5,192526.75,361557.5,2747547.0
3,34,1530516.75,754782.5,2043330.5,4464827.0,788001.25,17715.0,734.0,1337428.75,659520.25,202578.5,324880.25,2811335.5
3,35,1533156.75,728084.5,1512047.5,3606426.25,307149.25,16507.25,12266.0,2115943.75,962153.75,152465.25,335778.75,2444906.0
3,36,1599376.0,661198.25,1853788.25,5085742.75,189078.75,18989.25,14345.0,1738690.25,970472.5,183383.75,331968.0,2815464.5
3,37,1589593.75,745424.75,1718498.75,5008519.5,275481.0,20366.0,14922.0,1694076.0,970117.0,85776.0,315436.5,2847444.75
3,38,1473073.5,609867.0,1397534.75,2839057.5,675868.25,20746.0,13713.0,2489953.75,1091191.5,50115.25,203561.5,2503246.25
3,39,1595015.0,580081.5,1416943.0,3782964.25,1030234.75,18952.75,13388.0,2349364.75,970302.25,83704.75,149582.5,2297081.75
3,40,1485024.0,846835.25,1392572.75,3084702.75,1799813.25,18406.25,2476.0,1268467.5,594904.5,83418.5,207977.75,1906728.75
3,41,1482036.75,1105955.75,1171058.0,2661995.5,2180626.25,17968.5,0.0,975171.0,625714.25,81730.0,181852.5,2757686.75
3,42,1398672.0,1038157.75,992097.0,2054415.25,1948377.0,16078.5,0.0,1062221.25,850307.75,71152.0,170420.5,2789078.0
3,43,1413908.0,866833.75,662431.75,1589985.0,2261783.75,15281.75,0.0,1973920.25,759205.0,54879.75,272315.0,2335349.0
3,44,1398149.0,737903.0,921029.5,2155372.75,1902439.0,14570.0,0.0,1439195.0,595894.0,51025.25,252872.0,2826059.0
3,45,1403059.25,701759.5,1573573.75,2781724.5,1515759.25,16743.0,0.0,1551001.25,496595.25,28729.25,268198.0,2769223.0
3,46,1528137.5,589184.25,1769360.25,3561566.75,1055395.5,21181.75,0.0,2010155.0,621844.75,23554.75,233323.0,2835595.75
3,47,1533417.75,568067.25,1753221.25,3438775.75,424311.0,22065.25,0.0,2376429.75,1059972.25,33872.5,188040.0,2843760.0
3,48,1608881.0,517299.75,1983872.0,4807400.75,192029.5,19556.75,5043.0,1671464.25,1147193.0,69184.75,242197.0,2879209.75
3,49,1609281.0,620166.0,1799464.25,5036955.75,278339.25,21077.0,13754.0,2144560.5,1358116.5,70931.5,198655.75,2883960.0
3,50,1468552.25,535109.5,1546746.25,3564645.75,808491.5,19680.5,12274.0,1652322.5,993847.25,77466.75,206480.0,2649383.75
3,51,1570954.0,749317.25,2056830.5,5394235.5,1148171.0,20401.0,11255.0,1061414.25,878665.5,107924.25,219260.5,2846905.75
3,52,1494970.25,783885.5,1408426.5,3118508.75,1905343.5,19681.0,3520.0,976073.5,849677.25,86419.5,217952.75,2248824.75
3,53,1511840.25,870892.0,1484350.0,2910820.5,1829949.0,19319.5,0.0,889836.5,671416.75,80037.0,247023.75,2121200.5
3,54,1364253.5,909730.25,1194934.75,2163135.0,2405478.75,16667.25,0.0,625467.5,724541.25,97967.0,230164.25,2091030.75
3,55,1368771.0,1011537.5,1379200.75,2212333.0,2141382.5,16480.5,0.0,622680.0,811858.0,75681.0,238033.75,2115762.25
3,56,1364877.5,1005615.5,1251459.0,1983674.5,1942214.5,18699.5,0.0,768685.0,781947.75,85150.5,201981.75,2849916.25
3,57,1372477.75,789881.0,1666536.75,3019889.5,1467308.75,20594.5,0.0,747744.75,805818.5,79561.0,158855.5,2778972.25
3,58,1532458.75,685660.25,1987697.75,3776108.0,909908.25,19574.0,854.0,980278.5,1045383.75,103112.75,252111.25,2897654.75
3,59,1538375.5,658288.25,1877677.25,3167130.75,373541.25,23068.75,10841.0,1643438.25,953199.5,95000.25,246356.25,2739793.75
3,60,1629927.25,558764.75,2594968.5,4926042.75,358037.0,22922.25,10795.0,1046718.5,939724.0,138084.75,262551.75,2858279.75
3,61,1629115.0,533427.5,2728959.75,5218900.75,414384.5,24575.25,12762.0,1240469.25,1193454.0,126115.0,265927.25,2871557.75
3,62,1485821.0,613475.25,2481802.5,6729189.75,636562.75,21976.0,11900.0,718815.0,837336.75,119705.75,117785.25,2562013.5
3,63,1569799.5,619840.0,2283902.75,4701635.25,1546363.25,23636.25,12599.0,708444.75,831076.0,111539.0,183945.0,2869539.25
3,64,1497096.5,620047.0,1549513.5,2961256.0,2354554.25,18286.25,2610.0,287321.5,559484.25,123612.0,223642.0,2153732.0
3,65,1508039.0,804528.0,1262930.5,2598094.25,2245081.0,21321.75,0.0,472893.25,746368.0,113859.5,265707.5,2120048.5
3,66,1398448.75,981335.25,1206427.25,2092928.0,2066034.0,19793.5,0.0,412695.75,964036.5,52623.25,238073.25,2785792.75
3,67,1429581.0,1012647.5,1265419.5,2305864.25,2311409.75,17409.0,0.0,399629.75,729842.25,102548.5,267638.0,2182668.25
3,68,1401259.0,892980.0,1438549.25,2210823.0,2026254.0,16384.5,0.0,774844.0,910136.25,104690.0,229038.0,2761802.25
3,69,1403056.5,832128.25,1456559.75,2031256.25,1705961.0,18710.0,0.0,1342861.75,757801.0,100260.75,209944.5,2487723.25
3,70,1552952.25,797368.0,2668327.75,4494735.75,801515.75,20119.5,5603.0,958936.5,1018424.75,119056.5,232337.0,2278525.25
3,71,1562665.5,672729.5,2169033.5,3772365.0,551252.25,22146.5,8633.0,1119313.0,1680958.0,62650.0,168309.0,2850944.25
3,72,1649998.0,520358.75,2249808.0,3622362.75,237161.0,24989.75,11463.0,1310038.25,1897111.5,85231.25,201601.75,2932984.75
3,73,1631961.5,460105.75,1912658.25,3773767.0,233523.5,21817.25,14823.0,1368704.5,1866801.25,81151.75,246119.5,2969563.25
3,74,1464803.25,511378.75,2362841.25,3600116.75,750626.0,22653.75,11906.0,915372.0,1487474.5,77258.75,151396.5,2686731.0
3,75,1605181.75,522227.0,2008955.0,3820154.0,1492248.5,25684.75,13476.25,884588.25,1417215.5,60116.25,266426.25,2576469.5
3,76,1529147.0,518823.25,1455452.25,3255164.0,2007500.5,20647.0,9440.0,829588.5,1250734.0,81019.0,227101.5,2377147.0
3,77,1536397.75,859830.75,1039736.75,3376872.0,2088064.0,23429.5,0.0,707399.0,783095.0,89531.0,257457.25,2912321.5
3,78,1384894.0,1049815.25,893068.25,1405233.5,2662171.0,17090.25,0.0,942298.25,1116178.75,75531.0,234218.0,2817313.0
3,79,1395153.25,1008499.75,1044939.5,1970303.5,2293942.5,16780.75,0.0,946741.75,876719.0,98174.75,241263.5,2934242.25
3,80,1430352.5,1045660.25,1634135.75,2674086.25,1937932.0,19416.25,0.0,786974.5,554773.0,82365.5,288134.0,2940292.5
3,81,1412771.0,712667.75,1092527.5,1918281.75,1805832.25,20762.75,0.0,1254318.0,753225.5,111096.25,173840.25,2677673.75
3,82,1531536.25,501460.0,2527984.5,4235148.25,1173075.25,25601.5,5338.25,985530.0,750857.75,133611.75,219307.5,2477718.5
3,83,1544607.0,451717.75,2168131.0,3281485.0,409350.5,26133.5,12957.0,1759296.0,1386163.0,132558.75,249176.5,2852710.25
3,84,1623796.5,443022.25,2162292.25,3955440.0,273793.75,25795.0,14511.0,1263906.25,1254846.5,106670.75,240813.25,2971823.25
3,85,1605428.5,461613.5,2658519.0,5355125.25,304309.25,23038.25,14190.0,1225695.0,1788519.0,157384.25,201174.25,970196.0
3,86,1424529.25,238699.0,2530584.75,7263186.5,835056.25,21754.0,13300.0,692669.0,1157045.5,117387.0,200181.75,924825.0
3,87,1597270.25,356950.25,1160059.75,2798156.0,2089937.0,24984.75,14140.0,1273910.5,1444042.0,153078.0,231865.5,1002292.25
3,88,1500580.25,427740.25,1601513.0,4042578.25,2119023.25,24517.25,10463.0,1006975.75,869561.75,112759.5,231844.5,975998.25
3,89,1670347.5,736868.25,1241590.0,2781510.75,2780723.25,21576.0,275.0,1057001.25,847512.25,124557.25,250526.75,1014925.0
3,90,1340783.75,822384.25,1005349.75,1957798.25,2979100.0,20274.0,0.0,1024456.5,681133.5,128655.5,241032.5,972595.5
3,91,1347381.25,714043.75,1428226.5,2413220.5,2885029.25,17752.5,0.0,1072524.75,891701.0,132572.5,217084.25,999971.25
3,92,1364619.75,678978.75,917375.5,1581460.0,2746357.0,19648.5,0.0,1831384.25,933629.75,117473.5,245302.25,1009480.0
3,93,1398796.75,576296.5,1665387.5,2707295.5,1718577.5,20880.0,0.0,1757680.25,775580.5,90186.0,197310.0,1001506.0
3,94,1517958.25,619878.25,2130852.25,3754425.25,1286353.25,20491.25,141.0,943267.5,840283.75,133912.75,198265.75,708707.0
3,95,1496948.5,491985.0,2450871.5,4608411.75,600818.0,22870.75,9490.75,1187160.25,924007.75,151237.0,215612.25,1008247.0
3,96,1573417.75,413040.5,2340237.0,3879922.75,254898.5,23976.75,11078.0,1842764.5,1446144.25,145766.25,225128.25,1030431.0
3,97,1533495.0,435943.25,2274856.0,6143381.0,324233.5,23958.25,11958.0,1237068.75,1275272.0,155779.75,222201.25,972620.5
3,98,1398561.75,373083.25,1280382.75,4118665.25,865105.25,22976.5,11776.0,1360405.75,1225236.25,106017.75,215293.0,792210.75
3,99,1529487.0,453032.75,2030380.5,4915452.75,1414527.75,23031.25,9674.5,843613.5,896637.25,179928.5,236757.0,763768.75
3,100,1444354.75,534710.0,1394124.25,3695652.0,2104701.25,22208.25,6833.0,690941.5,670112.0,131163.5,136226.5,0.0
3,101,1405493.75,938867.5,1245059.0,3004157.0,2994069.0,24067.0,267.0,476231.5,659890.0,132496.0,217616.5,0.0
3,102,1274360.5,978197.75,995008.75,2106062.75,3358194.25,18679.5,0.0,356330.5,833145.75,116722.75,252667.75,0.0
3,103,1293410.25,935202.75,1473704.75,3650216.75,2900874.25,17256.25,0.0,330512.0,817926.0,90041.75,274608.5,0.0
3,104,1326133.25,934943.75,948514.25,2277745.0,2526408.25,17560.0,0.0,418008.0,966404.0,91648.5,242682.0,0.0
3,105,1285608.5,812016.25,1102886.25,2294083.25,2513559.5,19068.75,0.0,777365.75,623261.5,114882.5,239490.75,0.0
3,106,1443463.0,594527.5,2156472.25,5036580.5,1305896.0,21647.5,0.0,844370.0,801358.5,155802.0,261439.25,0.0
3,107,1491490.5,783639.25,1908308.25,5921530.75,535370.5,24620.0,0.0,992918.25,1136092.5,138966.25,184408.75,0.0
3,108,1563093.0,753095.0,2432932.0,6883138.25,271048.5,24781.0,0.0,978632.75,1340292.75,156358.25,167423.0,0.0
3,109,1530583.75,718128.5,2475351.75,6836602.0,542546.5,25505.25,0.0,1017641.25,2029649.5,149979.0,170654.75,0.0
3,110,1427037.75,589079.25,2249439.75,6071351.5,806783.5,24812.5,0.0,709274.75,1274113.0,127799.75,199155.75,0.0
3,111,1512889.75,577258.75,2318161.5,4343716.75,1791084.0,26474.25,0.0,716970.5,1355438.5,149899.25,226095.0,0.0
3,112,1434813.25,716138.25,1831429.5,4157552.75,2422426.25,23985.25,0.0,368311.0,1122035.0,159078.75,159415.5,0.0
3,113,1411900.0,969374.5,1202498.25,2810827.25,3165115.75,22102.25,0.0,162316.75,1050456.25,177071.25,240517.5,0.0
3,114,1316801.0,929981.5,1271685.5,2594505.75,3218694.75,18256.25,0.0,240406.5,934338.5,170366.75,215231.5,0.0
3,115,1344349.0,1066302.75,1372678.5,2656669.25,3421481.5,17881.75,0.0,307842.5,671809.25,199774.5,267470.5,0.0
3,116,1338212.25,946913.5,1160115.75,2448146.5,3281874.75,20689.5,0.0,378549.25,866460.5,190378.25,230998.5,0.0
3,117,1344609.75,838361.0,1444214.75,3565612.5,2279726.5,22114.75,0.0,542588.75,636357.75,154734.0,219530.5,0.0
3,118,1493727.25,910569.0,1791092.0,3735470.0,1288367.25,25329.5,0.0,592678.0,815624.75,173231.5,217456.25,0.0
3,119,1498247.75,584634.0,1767032.0,4287828.5,558573.0,25272.25,0.0,675028.25,2009581.0,140507.75,196442.75,0.0
3,120,1564447.5,509896.75,1902229.25,6000391.25,366812.0,29497.25,0.0,577862.25,1839685.75,140640.75,198281.0,0.0
3,121,1523361.0,516566.5,1944941.0,5503230.5,639521.25,29026.25,0.0,697911.5,2296065.75,124042.75,162449.75,0.0
3,122,1305121.5,412847.25,1856726.75,3351795.5,1126980.0,19488.0,0.0,657333.0,2123443.5,114369.75,119778.25,0.0
3,123,1436995.5,357020.75,1417697.25,2999723.0,2267194.5,21547.0,0.0,399755.25,1489101.5,131067.75,135545.75,0.0
4,1,351912.0,396524.5,0.0,105842.25,90333.0,5952.0,0.0,1444311.5,8150.0,273769.25,101427.75,1979112.25
4,2,326612.25,284250.75,0.0,53039.0,182394.0,5959.75,0.0,1487734.5,11674.75,262060.75,93708.5,1804701.5
4,3,362584.0,364973.5,0.0,91317.5,476589.0,6687.0,0.0,1303024.25,39554.5,283065.0,106833.0,1989103.75
4,4,356158.75,415793.75,0.0,61766.0,693764.75,6480.0,0.0,861085.0,10279.0,248952.75,102354.5,1922835.5
4,5,378696.0,426559.0,0.0,42804.5,661212.25,6696.0,0.0,294330.75,17.75,323486.5,99174.5,1951437.25
4,6,367369.0,442021.25,0.0,41800.25,708009.25,6480.0,0.0,688742.75,0.0,342114.25,95959.5,1471701.0
4,7,382416.0,403586.0,0.0,66176.75,803200.75,6696.0,0.0,986269.25,38890.5,331141.75,100939.0,1194942.5
4,8,382416.0,323167.0,0.0,52172.25,701771.0,6696.0,0.0,534234.75,7775.25,253956.75,100184.25,1946632.25
4,9,370080.0,308099.5,0.0,85973.25,488089.75,6480.0,0.0,1060828.5,2436.25,229659.25,97047.75,1668075.25
4,10,382930.0,267090.75,0.0,50621.75,286542.25,6705.0,0.0,1553727.75,43930.75,256955.0,103036.5,1356523.5
4,11,370080.0,239030.5,0.0,146252.25,204159.75,6480.0,0.0,762056.25,28660.5,206664.5,100881.0,1905888.75
4,12,382416.0,273336.25,0.0,118537.0,174570.75,6696.0,0.0,855703.75,8762.25,194595.0,0.0,1947386.0
4,13,382416.0,347259.0,0.0,144746.75,114372.0,6696.0,0.0,1098289.0,9033.75,253084.75,112761.5,1987920.5
4,14,357744.0,368858.0,0.0,184792.75,176939.5,6264.0,0.0,920743.0,586.5,277818.5,101616.0,1852433.0
4,15,381902.0,354884.75,0.0,107971.5,401533.75,6687.0,0.0,898070.75,0.0,268774.5,108710.25,1946153.0
4,16,370080.0,378708.75,0.0,82685.25,532797.5,6480.0,0.0,660442.0,421.75,271959.75,105241.75,1166397.25
4,17,385210.0,392558.25,0.0,104729.25,663295.75,6696.0,0.0,604303.25,129.5,291212.0,108857.5,959168.25
4,18,380160.0,367633.5,0.0,60388.0,662440.5,6480.0,0.0,870264.25,810.0,355604.0,105139.25,1886588.25
4,19,392832.0,408783.5,0.0,64887.75,760131.5,6696.0,0.0,671241.25,149.0,315708.75,108987.0,1949937.75
4,20,392832.0,427334.75,0.0,83201.75,698091.5,6696.0,0.0,309762.25,115.25,317783.5,108624.0,1874201.75
4,21,380160.0,336838.75,0.0,87721.75,512090.75,6480.0,0.0,851994.25,10852.5,289897.25,106590.75,1259217.5
4,22,393360.0,263256.0,0.0,127852.25,273640.0,6705.0,0.0,1015726.75,10153.5,241250.5,111085.75,1973365.75
4,23,380160.0,302286.0,0.0,201217.75,145292.5,6480.0,0.0,1276688.0,13574.75,238336.5,107121.25,1908191.0
4,24,392832.0,243233.5,0.0,144721.0,137739.0,6696.0,0.0,1270319.25,8885.25,306170.5,118857.75,1607737.25
4,25,389271.5,226474.75,0.0,182655.75,107846.0,6498.25,0.0,1536035.25,46414.0,301570.25,156634.75,981670.25
4,26,342720.0,258423.0,0.0,203020.75,228597.75,5376.0,0.0,1284192.5,21854.25,197204.75,118416.75,880368.5
4,27,378930.0,389666.75,0.0,264409.0,480542.0,5944.0,0.0,900046.25,10202.0,258982.5,123266.0,886690.5
4,28,367200.0,328412.0,0.0,122159.75,557789.75,5760.0,0.0,930824.5,6198.5,248986.75,118345.75,450802.0
4,29,379440.0,404965.25,0.0,109718.5,687720.75,5952.0,0.0,746934.0,4252.0,278924.75,122832.5,1492090.0
4,30,367200.0,384088.0,0.0,134858.5,771640.75,5760.0,0.0,362325.5,4305.0,308378.5,118156.25,1872565.25
4,31,379440.0,378119.5,0.0,144958.5,667497.75,5952.0,0.0,546354.75,12522.0,255915.25,122232.75,1931953.0
4,32,379440.0,378568.25,0.0,96711.5,628562.5,5952.0,0.0,589338.25,5191.0,305348.5,122060.5,1928962.75
4,33,367200.0,368839.75,0.0,124609.5,444544.0,5760.0,0.0,1001629.25,640.0,281040.25,119085.5,1050789.25
4,34,379950.0,332065.0,0.0,215789.5,342775.0,5960.0,0.0,866516.75,1517.5,283413.75,122583.0,1931400.75
4,35,367200.0,350910.5,0.0,249417.0,120576.25,5760.0,0.0,1406784.5,7392.25,297147.25,120339.5,1915050.25
4,36,379440.0,377128.75,0.0,357101.0,75506.5,5952.0,0.0,1101064.25,11975.5,261218.75,124178.0,1934038.25
4,37,379440.0,408408.0,0.0,406411.75,114884.0,5952.0,0.0,950643.25,10714.75,300303.5,119015.25,1946111.75
4,38,342720.0,357469.5,0.0,235691.0,204455.25,5376.0,0.0,1562279.0,21096.0,281711.25,116233.0,1814154.0
4,39,378930.0,340734.75,0.0,254388.25,361248.75,5944.0,0.0,1511380.0,19550.25,277364.75,121438.25,1971361.5
4,40,367200.0,376909.75,0.0,229770.25,671244.75,5760.0,0.0,793920.25,989.5,246647.75,115894.75,1795660.0
4,41,379440.0,395757.0,0.0,152653.25,698473.75,5952.0,0.0,757168.25,558.0,270714.0,117771.25,1227158.25
4,42,371818.0,431479.0,0.0,96779.5,725517.25,5760.0,0.0,789732.75,594.5,222795.75,114205.25,1451327.25
4,43,406224.0,382024.75,0.0,82208.75,761650.25,5952.0,0.0,830453.75,12354.25,205203.0,117552.0,1908680.25
4,44,406224.0,342617.5,0.0,131562.25,671663.5,5952.0,0.0,1306351.0,21185.75,218611.0,118029.75,1775419.25
4,45,393120.0,325453.75,0.0,133821.75,573795.5,5760.0,0.0,1063157.5,5171.25,232752.25,115677.5,952373.25
4,46,406770.0,286029.75,0.0,210349.75,378734.0,5960.0,0.0,1223610.0,11136.5,281755.25,119309.0,952308.25
4,47,393120.0,254774.75,0.0,204516.5,174398.5,5760.0,0.0,1179638.25,30989.75,256759.5,122411.75,1638517.75
4,48,406224.0,387115.25,0.0,397125.0,84232.5,5952.0,0.0,1096508.5,8285.0,280277.75,117723.25,1967214.25
4,49,406224.0,371062.75,0.0,380675.25,93524.25,5952.0,0.0,1666090.5,27383.75,294386.25,119379.25,1979371.75
4,50,366912.0,314362.0,0.0,245078.0,340153.0,5376.0,0.0,1210844.75,22659.5,230835.25,97175.75,1786682.5
4,51,405678.0,427734.0,0.0,481569.75,463860.25,5944.0,0.0,657348.75,4588.75,259515.25,106523.75,1936651.0
4,52,393120.0,383682.5,0.0,228789.25,581630.75,5760.0,0.0,700530.0,2440.5,286575.5,103302.5,1880076.25
4,53,406224.0,460103.25,0.0,200446.75,656600.75,5952.0,0.0,409257.25,2568.0,248132.0,106708.0,1971087.75
4,54,393120.0,550183.75,0.0,147392.75,806997.25,5760.0,0.0,538841.25,4416.5,297042.5,103972.5,1440258.75
4,55,406224.0,506638.0,0.0,106588.75,803451.5,5952.0,0.0,387574.75,17947.75,240966.75,106422.5,1392072.25
4,56,406224.0,496647.75,0.0,106664.25,698803.75,5952.0,0.0,468360.75,2287.75,262292.75,106509.5,708124.5
4,57,396392.25,384596.75,0.0,199926.25,538599.0,6182.25,0.0,370672.75,6578.5,188820.25,102982.25,1140776.0
4,58,429865.0,401057.5,0.0,315133.5,318472.0,8940.0,0.0,556683.5,15902.0,250560.75,106851.25,1909527.25
4,59,415440.0,377016.75,0.0,267193.0,151483.0,8640.0,0.0,1091476.0,26883.5,207019.5,105402.25,1812329.0
4,60,429288.0,386235.5,0.0,420321.25,146664.5,8928.0,0.0,780271.0,20706.0,228364.25,110451.5,1743788.0
4,61,429288.0,303778.0,0.0,339823.75,182676.25,8928.0,0.0,1116139.75,25509.5,272059.5,98493.5,975176.5
4,62,401592.0,396783.25,0.0,588000.75,274318.5,8352.0,0.0,579687.75,20655.25,254320.0,88133.5,851646.25
4,63,428711.0,417733.0,0.0,440997.75,555051.25,8916.0,0.0,432809.25,19811.75,280690.5,93659.5,948095.25
4,64,415440.0,323114.0,0.0,213075.5,839844.0,8640.0,0.0,287445.5,8578.75,256404.0,92246.0,899913.0
4,65,429288.0,406970.75,0.0,172168.75,833850.5,8928.0,0.0,291585.75,17592.25,260321.0,93776.25,961160.75
4,66,415440.0,446118.5,0.0,176795.75,718915.25,8640.0,0.0,370460.25,16404.75,279172.5,91129.5,551987.5
4,67,429288.0,459977.5,0.0,140300.75,900997.75,8928.0,0.0,303826.75,6196.75,278660.75,93773.75,475848.0
4,68,429288.0,401742.5,0.0,142115.25,701009.0,8928.0,0.0,248464.5,13024.25,283716.5,94190.0,944312.75
4,69,415440.0,388975.75,0.0,136291.0,609625.5,8640.0,0.0,652634.5,47181.75,258885.5,92687.25,927275.5
4,70,429865.0,413772.5,0.0,327743.5,301802.75,8940.0,0.0,620143.0,148839.25,265166.25,94037.75,953715.75
4,71,415440.0,331874.75,0.0,198610.25,230769.75,8640.0,0.0,1269847.25,171565.25,247004.25,104807.5,939825.75
4,72,429288.0,340894.75,0.0,250576.5,87663.25,8928.0,0.0,1045672.25,189906.75,234027.75,103448.25,971903.0
4,73,429288.0,330650.0,0.0,349886.5,75706.25,8928.0,0.0,1462553.25,174611.5,290481.25,95766.75,977695.25
4,74,387744.0,359930.75,0.0,277114.25,283195.75,8064.0,0.0,1038554.5,140224.25,256759.5,87092.75,879204.25
4,75,428711.0,365202.0,0.0,268333.5,569214.25,8916.0,0.0,793422.0,149705.75,273279.75,93914.0,964256.0
4,76,415440.0,320862.5,0.0,201282.25,740327.25,8640.0,0.0,851681.25,160835.5,207889.0,94848.0,938226.75
4,77,429288.0,461249.25,0.0,355728.25,770823.75,8928.0,0.0,580336.5,152418.25,193731.75,93970.5,949198.75
4,78,428297.25,512909.5,0.0,104697.75,902977.5,8640.0,0.0,938669.25,152059.75,229976.75,90811.0,287118.0
4,79,448632.0,505625.5,0.0,136542.25,808211.25,8928.0,0.0,881532.75,151031.0,222711.0,94286.75,680840.75
4,80,448632.0,529446.75,0.0,166461.0,692793.25,8928.0,0.0,499767.75,148415.75,240478.75,94256.25,946316.25
4,81,434160.0,392726.0,0.0,112274.75,708184.25,8640.0,0.0,1964924.5,139733.0,202136.5,92357.0,929820.5
4,82,449235.0,286961.25,0.0,238228.0,450207.75,8940.0,0.0,1303204.75,144491.0,202197.0,99369.0,971812.0
4,83,434160.0,271435.0,0.0,202038.5,156288.0,8640.0,0.0,1882424.5,197716.0,289017.25,112387.5,945535.5
4,84,448632.0,330891.75,0.0,332909.75,116335.5,8928.0,0.0,1628733.0,322332.75,319794.75,124541.75,972744.5
4,85,448632.0,358390.75,0.0,371122.25,183200.25,8928.0,0.0,1950860.0,293950.75,325101.5,108478.0,978835.75
4,86,405216.0,322873.75,0.0,562359.75,346372.5,8064.0,0.0,1623296.0,256009.25,231708.0,124593.5,882243.25
4,87,448029.0,303574.5,0.0,251374.25,727395.0,8916.0,0.0,1949688.5,242026.5,281626.0,122074.5,974300.5
4,88,434160.0,354712.5,0.0,285415.25,730829.25,8640.0,0.0,1042814.25,203989.5,263501.75,104242.75,943260.0
4,89,448632.0,425291.0,0.0,175281.5,981574.5,8928.0,0.0,667695.75,178000.0,257858.25,99333.75,904882.75
4,90,434160.0,421494.0,0.0,134915.25,1001837.0,8640.0,0.0,684020.5,139427.0,282159.5,95876.5,265385.5
4,91,448632.0,349711.88,0.0,134654.5,1069708.0,8928.0,0.0,861013.13,144482.38,261222.13,100088.25,954952.63
4,92,448632.0,321044.0,0.0,153551.75,949623.75,8928.0,0.0,766970.5,141923.5,240161.0,98301.25,948263.0
4,93,434160.0,351476.5,0.0,232331.0,607464.0,8640.0,0.0,1481117.5,135735.0,297300.75,94279.0,929727.0
4,94,449235.0,386925.5,0.0,231022.75,443994.0,8940.0,0.0,900939.5,147572.0,285910.25,96308.25,963647.5
4,95,434160.0,319568.5,0.0,282087.75,232271.5,8640.0,0.0,1646435.0,145769.5,310099.25,100622.0,876713.75
4,96,448632.0,328138.0,0.0,303591.0,99175.5,8928.0,0.0,1872358.13,221515.75,318156.5,136705.0,797615.0
4,97,448632.0,359478.5,0.0,437993.0,118378.75,8928.0,0.0,1715609.25,242605.0,282863.75,116087.75,241182.5
4,98,405216.0,233966.75,0.0,379009.75,357546.5,8064.0,0.0,1534630.25,213567.0,181734.5,106283.25,585584.0
4,99,448029.0,326935.25,0.0,451779.25,552085.0,8916.0,0.0,941557.5,209896.25,244059.5,103786.5,646249.5
